X_lat,Y_lon,Z_depth
484292.3822,4407423.524,0.0
484303.1351,4407451.903,0.0
484300.6523,4407459.133,0.0
484290.0767,4407485.978999999,0.0
484278.4834,4407516.231000001,0.0
484270.7137,4407537.258,0.0
484262.4988,4407559.78,0.0
484261.1149,4407571.908,0.0
484256.3181,4407606.05,0.0
484253.4381,4407669.17,0.0
484258.5455,4407692.745,0.0
484274.1185,4407760.728,0.0
484275.6238,4407807.728999999,0.0
484261.3653,4407849.53,0.0
484246.9921,4407866.666999999,0.0
484199.7013,4407882.5430000005,0.0
484192.1904,4407904.566000001,0.0
484196.0137,4407926.399,0.0
484217.0208,4407927.851,0.0
484228.0021,4407942.942,0.0
484230.719,4407956.223999999,0.0
484237.6473,4407993.331,0.0
484237.4325,4408013.429,0.0
484237.7588,4408016.4180000005,0.0
484237.1925,4408021.2360000005,0.0
484235.9516,4408040.588,0.0
484233.3465,4408050.476,0.0
484229.3526,4408070.083000001,0.0
484233.60799999995,4408084.192,0.0
484236.8187,4408088.504,0.0
484248.9923,4408091.884,0.0
484271.8214,4408107.698,0.0
484302.0882,4408128.232,0.0
484320.4274,4408140.568,0.0
484337.9964,4408151.992,0.0
484354.2836,4408162.921,0.0
484368.1451,4408177.592,0.0
484388.6149,4408198.561000001,0.0
484409.2143,4408220.277,0.0
484433.0151,4408241.987,0.0
484457.2021,4408264.692,0.0
484502.6515,4408289.098,0.0
484536.0839,4408292.436000001,0.0
484563.3683,4408295.454,0.0
484575.1488,4408294.598999999,0.0
484609.8503,4408292.204,0.0
484628.1599,4408290.257,0.0
484661.8338,4408286.287,0.0
484683.9476,4408297.37,0.0
484702.7281,4408306.717,0.0
484737.2767,4408324.005,0.0
484761.9099,4408346.295,0.0
484772.6876,4408356.405,0.0
484785.7827,4408372.739,0.0
484799.0068,4408389.488,0.0
484807.6661,4408396.945,0.0
484829.7311,4408416.002,0.0
484841.906,4408420.379,0.0
484861.5013,4408421.005,0.0
484873.4761,4408421.397,0.0
484901.0694,4408419.017,0.0
484935.9691,4408419.945,0.0
484957.2562,4408434.353,0.0
484962.1313,4408438.745,0.0
484972.1912,4408442.213,0.0
484977.9544,4408442.368,0.0
484987.5607,4408443.096,0.0
485015.4186,4408445.035,0.0
485030.0852,4408446.666999999,0.0
485050.3343,4408454.268,0.0
485088.3954,4408467.563999999,0.0
485108.1768,4408465.2,0.0
485125.5839,4408460.266,0.0
485159.9498,4408450.234,0.0
485191.821,4408441.453,0.0
485214.2847,4408435.43,0.0
485215.6279,4408434.68,0.0
485233.0946,4408427.338,0.0
485255.1681,4408418.078,0.0
485284.4039,4408403.987,0.0
485306.7964,4408394.143999999,0.0
485325.7338,4408385.637,0.0
485352.16,4408375.538,0.0
485378.0751,4408365.938,0.0
485390.8124,4408363.173,0.0
485413.3428,4408358.313999999,0.0
485444.2017,4408355.68,0.0
485453.3579,4408355.414,0.0
485460.7216,4408355.317,0.0
485474.4257,4408355.8719999995,0.0
485497.74799999996,4408363.385,0.0
485502.9415,4408366.946,0.0
485511.9352,4408382.376,0.0
485516.8225,4408393.329,0.0
485523.2604,4408411.67,0.0
485523.4609,4408416.071,0.0
485523.8168,4408435.005,0.0
485523.1453,4408452.362,0.0
485522.3997,4408464.405,0.0
485520.2971,4408469.973999999,0.0
485517.43799999997,4408481.771000001,0.0
485515.7852,4408488.169,0.0
485510.6808,4408497.728999999,0.0
485507.6834,4408504.129,0.0
485500.5907,4408511.949,0.0
485494.19700000004,4408516.944,0.0
485485.2442,4408523.106000001,0.0
485475.6504,4408528.855,0.0
485463.5638,4408537.016,0.0
485453.7131,4408542.35,0.0
485450.1306,4408544.017,0.0
485446.2944,4408547.0139999995,0.0
485438.3597,4408549.77,0.0
485434.0762,4408553.266,0.0
485424.93,4408558.681,0.0
485418.5968,4408561.766,0.0
485398.1264,4408572.02,0.0
485383.221,4408579.356000001,0.0
485363.5851,4408590.688,0.0
485356.805,4408594.438,0.0
485350.9209,4408598.02,0.0
485341.7735,4408602.688999999,0.0
485331.9161,4408604.451,0.0
485321.4244,4408609.371,0.0
485304.7251,4408616.047,0.0
485297.8241,4408623.534,0.0
485282.2912,4408637.35,0.0
485274.4948,4408645.337,0.0
485255.1216,4408659.908,0.0
485237.6698,4408674.723,0.0
485219.1922,4408688.794,0.0
485203.7325,4408707.26,0.0
485180.3422,4408730.392,0.0
485173.1248,4408739.7069999995,0.0
485165.0811,4408752.097,0.0
485164.3214,4408756.583000001,0.0
485162.7966,4408762.731000001,0.0
485159.4209,4408771.956,0.0
485156.8654,4408774.867,0.0
485153.4862,4408782.265,0.0
485154.6772,4408802.11,0.0
485153.9835,4408807.593,0.0
485153.5532,4408816.812,0.0
485152.8001,4408824.703,0.0
485147.4179,4408855.772,0.0
485148.7923,4408871.133,0.0
485149.8696,4408898.37,0.0
485150.7786,4408904.846,0.0
485162.1794,4408906.734,0.0
485218.1187,4408928.716,0.0
485224.5325,4408934.433999999,0.0
485227.9413,4408942.317,0.0
485232.9437,4408946.541999999,0.0
485252.4272,4408956.387,0.0
485276.541,4408976.77,0.0
485301.1619,4408994.578,0.0
485318.0327,4409010.988,0.0
485325.4814,4409022.185,0.0
485328.4976,4409025.834,0.0
485334.0454,4409047.415,0.0
485349.39,4409069.393,0.0
485358.5082,4409083.161,0.0
485368.9753,4409099.252,0.0
485376.4868,4409109.867,0.0
485387.785,4409125.375,0.0
485396.917,4409146.369,0.0
485413.2044,4409159.376,0.0
485423.78,4409165.252,0.0
485445.0335,4409163.551,0.0
485460.2485,4409151.313999999,0.0
485478.1491,4409137.162,0.0
485492.0299,4409130.326,0.0
485512.6918,4409120.404,0.0
485539.4391,4409112.049,0.0
485559.5962,4409106.032,0.0
485588.4099,4409106.891,0.0
485615.0634,4409116.64,0.0
485631.4628,4409121.177,0.0
485645.6914,4409129.04,0.0
485666.4035,4409145.859,0.0
485676.0107,4409147.585,0.0
485680.0405,4409145.502,0.0
485685.5959,4409137.518999999,0.0
485691.9207,4409130.116,0.0
485696.7642,4409118.065,0.0
485702.9476,4409103.521000001,0.0
485706.4498,4409093.216,0.0
485715.0131,4409084.48,0.0
485727.153,4409070.921,0.0
485737.1862,4409060.688,0.0
485751.1238,4409049.783,0.0
485775.6124,4409031.55,0.0
485788.4007,4409022.308,0.0
485821.0391,4409013.86,0.0
485838.0564,4409006.272,0.0
485841.769,4409005.683,0.0
485879.659,4408997.89,0.0
485892.6918,4408982.2530000005,0.0
485906.9502,4408971.5139999995,0.0
485922.2951,4408959.61,0.0
485941.6674,4408944.294,0.0
485947.8725,4408941.21,0.0
485969.9434,4408930.955,0.0
485984.8,4408932.09,0.0
486015.8124,4408944.491,0.0
486033.9989,4408945.869,0.0
486036.1112,4408945.533,0.0
486041.1073,4408946.521000001,0.0
486070.8216,4408949.456,0.0
486095.989,4408951.819,0.0
486110.3391,4408956.1110000005,0.0
486136.5829,4408951.911,0.0
486144.6451,4408948.907,0.0
486180.2235,4408937.133,0.0
486207.7453,4408931.436000001,0.0
486221.32200000004,4408932.907,0.0
486243.9339,4408938.43,0.0
486274.8128,4408948.091,0.0
486306.2808,4408964.976,0.0
486361.7853,4408996.518,0.0
486414.0832,4409025.491,0.0
486486.7698,4409034.165,0.0
486502.8776,4409018.856000001,0.0
486515.617,4409017.588,0.0
486564.05600000004,4409000.643999999,0.0
486610.1383,4408953.975,0.0
486610.0025,4408949.491,0.0
484315.214265195,4407475.223764252,-0.793359928315459
484311.6885343838,4407485.980026681,-0.7982206021211353
484308.1628035726,4407496.73628911,-0.8030812759268116
484304.63707276137,4407507.492551539,-0.8079419497324879
484301.1113419502,4407518.248813968,-0.8128026235381641
484297.58561113896,4407529.005076396,-0.8176632973438405
484294.0598803278,4407539.761338825,-0.8225239711495167
484290.53414951655,4407550.517601254,-0.827384644955193
484287.0084187054,4407561.273863683,-0.8322453187608693
484283.48268789414,4407572.0301261125,-0.8371059925665456
484335.77653039,4407476.084528503,-1.4933833944761583
484332.4514021009,4407486.758720027,-1.5025328981103725
484329.12627381185,4407497.4329115525,-1.5116824017445867
484325.80114552274,4407508.107103077,-1.5208319053788009
484322.4760172337,4407518.781294602,-1.529981409013015
484319.15088894457,4407529.455486126,-1.5391309126472292
484315.8257606555,4407540.129677651,-1.5482804162814434
484312.5006323664,4407550.803869176,-1.5574299199156576
484309.17550407734,4407561.478060701,-1.5665794235498718
484305.8503757882,4407572.152252225,-1.575728927184086
484356.33879558503,4407476.945292755,-2.100070398482097
484353.2142698181,4407487.537413375,-2.112936887967711
484350.0897440511,4407498.129533996,-2.1258033774533245
484346.96521828417,4407508.721654616,-2.138669866938938
484343.8406925172,4407519.313775237,-2.1515363564245518
484340.71616675024,4407529.905895857,-2.164402845910166
484337.59164098324,4407540.498016478,-2.1772693353957795
484334.4671152163,4407551.090137098,-2.190135824881393
484331.3425894493,4407561.682257718,-2.2030023143670068
484328.2180636824,4407572.274378339,-2.2158688038526204
484376.9010607801,4407477.806057006,-2.6134209403332767
484373.9771375353,4407488.316106723,-2.6294325716931515
484371.0532142904,4407498.826156438,-2.6454442030530263
484368.1292910456,4407509.336206155,-2.661455834412901
484365.2053678007,4407519.846255871,-2.677467465772776
484362.2814445559,4407530.356305587,-2.6934790971326508
484359.35752131103,4407540.866355303,-2.7094907284925256
484356.4335980662,4407551.376405019,-2.7255023598524004
484353.50967482134,4407561.886454735,-2.7415139912122752
484350.5857515765,4407572.3965044515,-2.75752562257215
484397.4633259751,4407478.666821258,-3.033435020029696
484394.7400052524,4407489.09480007,-3.0520199492866937
484392.01668452966,4407499.522778882,-3.070604878543691
484389.29336380697,4407509.9507576935,-3.0891898078006887
484386.57004308427,4407520.378736505,-3.1077747370576865
484383.8467223615,4407530.806715317,-3.1263596663146838
484381.1234016388,4407541.234694129,-3.1449445955716815
484378.4000809161,4407551.662672941,-3.163529524828679
484375.67676019337,4407562.090651752,-3.1821144540856765
484372.9534394707,4407572.518630564,-3.2006993833426742
484418.0255911701,4407479.527585509,-3.3601126375713557
484415.50287296955,4407489.873493417,-3.3806990207483376
484412.9801547689,4407500.219401324,-3.4012854039253195
484410.45743656834,4407510.565309232,-3.4218717871023014
484407.93471836776,4407520.911217139,-3.4424581702792834
484405.4120001671,4407531.257125047,-3.4630445534562653
484402.88928196655,4407541.603032954,-3.483630936633247
484400.366563766,4407551.948940862,-3.504217319810229
484397.84384556534,4407562.294848769,-3.524803702987211
484395.32112736476,4407572.640756677,-3.545390086164193
484438.58785636513,4407480.388349761,-3.593453792958255
484436.2657406867,4407490.652186764,-3.6154697860780827
484433.9436250082,4407500.916023768,-3.6374857791979105
484431.6215093297,4407511.179860771,-3.6595017723177388
484429.29939365125,4407521.443697774,-3.6815177654375666
484426.9772779728,4407531.707534777,-3.7035337585573944
484424.65516229434,4407541.97137178,-3.7255497516772222
484422.3330466158,4407552.235208783,-3.7475657447970505
484420.01093093737,4407562.499045786,-3.7695817379168783
484417.6888152589,4407572.76288279,-3.791597731036706
484459.15012156015,4407481.249114012,-3.733458486190395
484457.0286084038,4407491.430880112,-3.7563322452759307
484454.9070952475,4407501.61264621,-3.779206004361466
484452.78558209114,4407511.794412309,-3.8020797634470016
484450.6640689348,4407521.976178409,-3.824953522532537
484448.5425557784,4407532.157944507,-3.8478272816180725
484446.42104262207,4407542.339710606,-3.870701040703608
484444.29952946573,4407552.521476706,-3.8935747997891434
484442.1780163094,4407562.703242804,-3.916448558874679
484440.05650315306,4407572.885008903,-3.9393223179602144
484479.71238675516,4407482.109878264,-3.7801267172677746
484477.79147612094,4407492.209573459,-3.8032863983418794
484475.8705654867,4407502.309268653,-3.8264460794159842
484473.9496548525,4407512.408963848,-3.8496057604900886
484472.0287442183,4407522.508659042,-3.8727654415641934
484470.1078335841,4407532.608354238,-3.8959251226382983
484468.18692294986,4407542.708049432,-3.919084803712403
484466.26601231564,4407552.807744627,-3.9422444847865075
484464.3451016814,4407562.907439821,-3.9654041658606123
484462.4241910472,4407573.007135016,-3.988563846934717
484479.71238675516,4407482.109878264,-3.7801267172677746
484477.79147612094,4407492.209573459,-3.8032863983418794
484475.8705654867,4407502.309268653,-3.8264460794159842
484473.9496548525,4407512.408963848,-3.8496057604900886
484472.0287442183,4407522.508659042,-3.8727654415641934
484470.1078335841,4407532.608354238,-3.8959251226382983
484468.18692294986,4407542.708049432,-3.919084803712403
484466.26601231564,4407552.807744627,-3.9422444847865075
484464.3451016814,4407562.907439821,-3.9654041658606123
484462.4241910472,4407573.007135016,-3.988563846934717
484500.2746519502,4407482.970642516,-3.7334584861903948
484498.5543438381,4407492.988266807,-3.7563322452759302
484496.83403572603,4407503.005891097,-3.7792060043614657
484495.11372761393,4407513.023515387,-3.802079763447001
484493.39341950184,4407523.041139677,-3.8249535225325366
484491.6731113897,4407533.058763968,-3.8478272816180725
484489.9528032776,4407543.076388258,-3.870701040703608
484488.2324951655,4407553.094012548,-3.8935747997891434
484486.5121870534,4407563.111636838,-3.916448558874679
484484.7918789413,4407573.129261129,-3.9393223179602144
484520.83691714524,4407483.8314067675,-3.593453792958255
484519.31721155526,4407493.766960153,-3.6154697860780827
484517.7975059653,4407503.702513539,-3.6374857791979105
484516.2778003753,4407513.638066925,-3.6595017723177388
484514.7580947853,4407523.573620311,-3.6815177654375666
484513.23838919535,4407533.509173698,-3.7035337585573944
484511.7186836054,4407543.444727084,-3.7255497516772222
484510.1989780154,4407553.38028047,-3.7475657447970505
484508.6792724254,4407563.315833855,-3.7695817379168783
484507.15956683544,4407573.251387241,-3.791597731036706
484541.39918234025,4407484.6921710195,-3.3601126375713553
484540.0800792724,4407494.5456535015,-3.380699020748337
484538.76097620453,4407504.399135983,-3.401285403925319
484537.4418731367,4407514.252618465,-3.421871787102301
484536.1227700688,4407524.106100946,-3.442458170279283
484534.803667001,4407533.959583428,-3.4630445534562653
484533.48456393316,4407543.813065909,-3.483630936633247
484532.1654608653,4407553.666548391,-3.504217319810229
484530.84635779745,4407563.520030872,-3.524803702987211
484529.5272547296,4407573.373513354,-3.545390086164193
484561.96144753526,4407485.552935271,-3.033435020029695
484560.8429469895,4407495.324346848,-3.052019949286693
484559.7244464438,4407505.095758425,-3.0706048785436906
484558.6059458981,4407514.867170002,-3.0891898078006883
484557.48744535237,4407524.63858158,-3.107774737057686
484556.3689448066,4407534.409993158,-3.1263596663146838
484555.2504442609,4407544.181404735,-3.1449445955716815
484554.1319437152,4407553.952816312,-3.163529524828679
484553.0134431695,4407563.724227889,-3.182114454085677
484551.89494262374,4407573.495639467,-3.2006993833426747
484582.52371273027,4407486.413699523,-2.613420940333276
484581.60581470665,4407496.103040196,-2.629432571693151
484580.68791668303,4407505.792380868,-2.645444203053026
484579.7700186595,4407515.481721542,-2.661455834412901
484578.85212063586,4407525.171062215,-2.677467465772776
484577.93422261224,4407534.860402888,-2.6934790971326508
484577.0163245886,4407544.549743561,-2.7094907284925256
484576.09842656506,4407554.239084234,-2.725502359852401
484575.18052854144,4407563.928424907,-2.7415139912122757
484574.2626305178,4407573.61776558,-2.7575256225721505
484603.0859779253,4407487.274463774,-2.100070398482097
484602.3686824238,4407496.881733542,-2.112936887967711
484601.65138692234,4407506.489003311,-2.125803377453325
484600.93409142084,4407516.09627308,-2.1386698669389386
484600.21679591935,4407525.703542849,-2.151536356424552
484599.4995004179,4407535.310812618,-2.1644028459101663
484598.7822049164,4407544.918082386,-2.17726933539578
484598.0649094149,4407554.525352156,-2.1901358248813936
484597.3476139135,4407564.132621924,-2.2030023143670077
484596.630318412,4407573.739891693,-2.2158688038526213
484623.64824312035,4407488.135228026,-1.4933833944761572
484623.13155014097,4407497.6604268905,-1.5025328981103714
484622.61485716165,4407507.185625754,-1.5116824017445856
484622.0981641823,4407516.710824619,-1.5208319053788
484621.5814712029,4407526.236023484,-1.5299814090130142
484621.0647782236,4407535.761222348,-1.5391309126472283
484620.5480852442,4407545.286421212,-1.5482804162814425
484620.0313922648,4407554.811620077,-1.557429919915657
484619.5146992855,4407564.336818941,-1.5665794235498711
484618.9980063061,4407573.862017806,-1.5757289271840853
484644.21050831536,4407488.995992277,-0.7933599283154594
484643.8944178581,4407498.439120237,-0.7982206021211357
484643.5783274009,4407507.882248197,-0.8030812759268118
484643.26223694364,4407517.325376158,-0.807941949732488
484642.9461464864,4407526.768504118,-0.8128026235381642
484642.6300560292,4407536.211632078,-0.8176632973438404
484642.3139655719,4407545.654760038,-0.8225239711495166
484641.99787511467,4407555.097887998,-0.8273846449551928
484641.68178465747,4407564.541015958,-0.8322453187608689
484641.3656942002,4407573.984143918,-0.8371059925665452
484664.77277351037,4407489.856756529,0.0
484664.65728557523,4407499.217813585,0.0
484664.54179764015,4407508.57887064,0.0
484664.426309705,4407517.939927696,0.0
484664.31082176993,4407527.300984752,0.0
484664.1953338348,4407536.662041808,0.0
484664.0798458997,4407546.023098864,0.0
484663.9643579646,4407555.38415592,0.0
484663.8488700295,4407564.745212975,0.0
484663.73338209436,4407574.106270031,0.0
484283.48268789414,4407572.0301261125,-0.8371059925665456
484284.59651229344,4407592.954145963,-0.8444123702967667
484285.71033669275,4407613.878165815,-0.8517187480269879
484286.824161092,4407634.802185666,-0.859025125757209
484287.9379854913,4407655.726205517,-0.8663315034874302
484289.0518098906,4407676.650225368,-0.8736378812176512
484290.1656342899,4407697.574245219,-0.8809442589478723
484291.27945868915,4407718.49826507,-0.8882506366780935
484292.39328308846,4407739.422284922,-0.8955570144083146
484293.50710748776,4407760.346304772,-0.9028633921385357
484305.8503757882,4407572.152252225,-1.575728927184086
484306.633246809,4407593.020403039,-1.589482108793914
484307.41611782985,4407613.888553852,-1.603235290403742
484308.19898885064,4407634.756704666,-1.6169884720135699
484308.9818598715,4407655.624855479,-1.6307416536233978
484309.76473089226,4407676.493006292,-1.644494835233226
484310.5476019131,4407697.361157105,-1.658248016843054
484311.3304729339,4407718.229307919,-1.672001198452882
484312.1133439547,4407739.097458732,-1.68575438006271
484312.8962149755,4407759.965609546,-1.699507561672538
484328.2180636824,4407572.274378339,-2.2158688038526204
484328.6699813247,4407593.086660114,-2.235209215491441
484329.121898967,4407613.898941889,-2.254549627130262
484329.57381660934,4407634.711223666,-2.2738900387690824
484330.02573425166,4407655.523505441,-2.2932304504079033
484330.47765189403,4407676.335787216,-2.312570862046724
484330.92956953635,4407697.1480689915,-2.3319112736855447
484331.3814871787,4407717.960350768,-2.3512516853243652
484331.833404821,4407738.772632543,-2.370592096963186
484332.2853224633,4407759.584914318,-2.3899325086020067
484350.5857515765,4407572.3965044515,-2.75752562257215
484350.7067158404,4407593.1529171895,-2.7815936903893492
484350.8276801042,4407613.909329927,-2.8056617582065484
484350.94864436804,4407634.665742665,-2.829729826023747
484351.0696086319,4407655.422155403,-2.8537978938409463
484351.1905728957,4407676.17856814,-2.8778659616581455
484351.31153715955,4407696.934980878,-2.9019340294753446
484351.4325014234,4407717.691393616,-2.9260020972925433
484351.5534656872,4407738.447806353,-2.9500701651097425
484351.67442995106,4407759.204219091,-2.9741382329269417
484372.9534394707,4407572.518630564,-3.2006993833426742
484372.743450356,4407593.219174264,-3.2286355334876373
484372.5334612414,4407613.919717964,-3.2565716836326004
484372.32347212674,4407634.6202616645,-3.284507833777564
484372.1134830121,4407655.320805364,-3.312443983922527
484371.90349389747,4407676.021349064,-3.34038013406749
484371.6935047828,4407696.721892764,-3.368316284212453
484371.48351566814,4407717.422436465,-3.3962524343574163
484371.27352655353,4407738.122980164,-3.42418858450238
484371.06353743887,4407758.823523864,-3.452124734647343
484395.32112736476,4407572.640756677,-3.545390086164193
484394.78018487163,4407593.285431339,-3.576334744786306
484394.2392423785,4407613.930106001,-3.6072794034084192
484393.6982998854,4407634.5747806635,-3.638224062030532
484393.15735739225,4407655.219455326,-3.669168720652645
484392.6164148991,4407675.864129988,-3.7001133792747583
484392.075472406,4407696.50880465,-3.7310580378968714
484391.53452991287,4407717.153479313,-3.7620026965189846
484390.99358741974,4407737.798153974,-3.7929473551410973
484390.4526449266,4407758.442828637,-3.8238920137632104
484417.6888152589,4407572.76288279,-3.791597731036706
484416.8169193873,4407593.351688414,-3.824691324285355
484415.94502351567,4407613.940494038,-3.8577849175340035
484415.0731276441,4407634.529299662,-3.8908785107826525
484414.2012317725,4407655.118105287,-3.9239721040313014
484413.32933590084,4407675.706910912,-3.95706569727995
484412.45744002925,4407696.295716536,-3.9901592905285987
484411.58554415766,4407716.8845221605,-4.023252883777247
484410.713648286,4407737.473327785,-4.056346477025897
484409.8417524144,4407758.062133409,-4.089440070274545
484440.05650315306,4407572.885008903,-3.9393223179602144
484438.85365390294,4407593.41794549,-3.9737052719847843
484437.65080465283,4407613.950882076,-4.008088226009354
484436.4479554028,4407634.483818663,-4.042471180033925
484435.24510615267,4407655.016755249,-4.076854134058495
484434.04225690255,4407675.549691836,-4.111237088083064
484432.83940765244,4407696.082628422,-4.145620042107635
484431.6365584024,4407716.615565009,-4.180002996132205
484430.4337091523,4407737.1485015955,-4.214385950156775
484429.23085990216,4407757.6814381825,-4.248768904181345
484462.4241910472,4407573.007135016,-3.988563846934717
484460.89038841863,4407593.484202565,-4.023376587884594
484459.35658579005,4407613.9612701135,-4.058189328834471
