X_lat,Y_lon,Z_depth
484403.39853559324,4407129.39311017,0.0
484438.59989152546,4407129.39311017,0.0
484473.8012474576,4407129.39311017,0.0
484509.00260338985,4407129.39311017,0.0
484544.203959322,4407129.39311017,0.0
484579.40531525423,4407129.39311017,0.0
484614.60667118646,4407129.39311017,0.0
484649.8080271186,4407129.39311017,0.0
484685.00938305084,4407129.39311017,0.0
484262.5931118644,4407170.41422034,0.0
484297.79446779663,4407170.41422034,0.0
484332.99582372885,4407170.41422034,0.0
484368.197179661,4407170.41422034,0.0
484403.39853559324,4407170.41422034,0.0
484438.59989152546,4407170.41422034,0.0
484473.8012474576,4407170.41422034,0.0
484509.00260338985,4407170.41422034,0.0
484544.203959322,4407170.41422034,0.0
484579.40531525423,4407170.41422034,0.0
484614.60667118646,4407170.41422034,0.0
484649.8080271186,4407170.41422034,0.0
484685.00938305084,4407170.41422034,0.0
484720.21073898306,4407170.41422034,0.0
484262.5931118644,4407211.435330509,0.0
484297.79446779663,4407211.435330509,0.0
484332.99582372885,4407211.435330509,0.0
484368.197179661,4407211.435330509,0.0
484403.39853559324,4407211.435330509,0.0
484438.59989152546,4407211.435330509,0.0
484473.8012474576,4407211.435330509,0.0
484509.00260338985,4407211.435330509,0.0
484544.203959322,4407211.435330509,0.0
484579.40531525423,4407211.435330509,0.0
484614.60667118646,4407211.435330509,0.0
484649.8080271186,4407211.435330509,0.0
484685.00938305084,4407211.435330509,0.0
484720.21073898306,4407211.435330509,0.0
484755.4120949152,4407211.435330509,0.0
484262.5931118644,4407252.456440679,0.0
484297.79446779663,4407252.456440679,0.0
484332.99582372885,4407252.456440679,0.0
484368.197179661,4407252.456440679,0.0
484403.39853559324,4407252.456440679,0.0
484438.59989152546,4407252.456440679,0.0
484473.8012474576,4407252.456440679,0.0
484509.00260338985,4407252.456440679,0.0
484544.203959322,4407252.456440679,0.0
484579.40531525423,4407252.456440679,0.0
484614.60667118646,4407252.456440679,0.0
484649.8080271186,4407252.456440679,0.0
484685.00938305084,4407252.456440679,0.0
484720.21073898306,4407252.456440679,0.0
484755.4120949152,4407252.456440679,0.0
484790.61345084745,4407252.456440679,0.0
484825.8148067797,4407252.456440679,0.0
484227.39175593224,4407293.477550847,0.0
484262.5931118644,4407293.477550847,0.0
484297.79446779663,4407293.477550847,0.0
484332.99582372885,4407293.477550847,0.0
484368.197179661,4407293.477550847,0.0
484403.39853559324,4407293.477550847,0.0
484438.59989152546,4407293.477550847,0.0
484473.8012474576,4407293.477550847,0.0
484509.00260338985,4407293.477550847,0.0
484544.203959322,4407293.477550847,0.0
484579.40531525423,4407293.477550847,0.0
484614.60667118646,4407293.477550847,0.0
484649.8080271186,4407293.477550847,0.0
484685.00938305084,4407293.477550847,0.0
484720.21073898306,4407293.477550847,0.0
484755.4120949152,4407293.477550847,0.0
484790.61345084745,4407293.477550847,0.0
484825.8148067797,4407293.477550847,0.0
484861.01616271184,4407293.477550847,0.0
484227.39175593224,4407334.498661017,0.0
484262.5931118644,4407334.498661017,0.0
484297.79446779663,4407334.498661017,0.0
484332.99582372885,4407334.498661017,-0.08865470910405628
484368.197179661,4407334.498661017,-0.18010344517001695
484403.39853559324,4407334.498661017,-0.27155218123597763
484438.59989152546,4407334.498661017,-0.3630009173019383
484473.8012474576,4407334.498661017,-0.45444965336789894
484509.00260338985,4407334.498661017,-0.5458983894338597
484544.203959322,4407334.498661017,-0.6373471254998203
484579.40531525423,4407334.498661017,-0.7287958615657809
484614.60667118646,4407334.498661017,-0.8202445976317417
484649.8080271186,4407334.498661017,-0.5481556594746391
484685.00938305084,4407334.498661017,0.0
484720.21073898306,4407334.498661017,0.0
484755.4120949152,4407334.498661017,0.0
484790.61345084745,4407334.498661017,0.0
484825.8148067797,4407334.498661017,0.0
484861.01616271184,4407334.498661017,0.0
484896.21751864406,4407334.498661017,0.0
484227.39175593224,4407375.519771187,0.0
484262.5931118644,4407375.519771187,0.0
484297.79446779663,4407375.519771187,-0.1258123733362916
484332.99582372885,4407375.519771187,-0.9541776632106472
484368.197179661,4407375.519771187,-1.1000405004246934
484403.39853559324,4407375.519771187,-1.191489236490654
484438.59989152546,4407375.519771187,-1.2829379725566148
484473.8012474576,4407375.519771187,-1.3743867086225754
484509.00260338985,4407375.519771187,-1.465835444688536
484544.203959322,4407375.519771187,-1.5572841807544968
484579.40531525423,4407375.519771187,-1.6487329168204574
484614.60667118646,4407375.519771187,-1.4228970815424629
484649.8080271186,4407375.519771187,-0.7375250447236005
484685.00938305084,4407375.519771187,0.0
484720.21073898306,4407375.519771187,0.0
484755.4120949152,4407375.519771187,0.0
484790.61345084745,4407375.519771187,0.0
484825.8148067797,4407375.519771187,0.0
484861.01616271184,4407375.519771187,0.0
484896.21751864406,4407375.519771187,0.0
484931.4188745763,4407375.519771187,0.0
484227.39175593224,4407416.540881356,0.0
484262.5931118644,4407416.540881356,0.0
484297.79446779663,4407416.540881356,-0.15891373886619517
484332.99582372885,4407416.540881356,-1.2291372020499003
484368.197179661,4407416.540881356,-1.9209857507958543
484403.39853559324,4407416.540881356,-2.111426291745329
484438.59989152546,4407416.540881356,-2.20287502781129
484473.8012474576,4407416.540881356,-2.2943237638772507
484509.00260338985,4407416.540881356,-2.3857724999432115
484544.203959322,4407416.540881356,-2.477221236009172
484579.40531525423,4407416.540881356,-2.2497492333470945
484614.60667118646,4407416.540881356,-1.6568670799993233
484649.8080271186,4407416.540881356,-0.5957216938736067
484685.00938305084,4407416.540881356,0.0
484720.21073898306,4407416.540881356,0.0
484755.4120949152,4407416.540881356,0.0
484790.61345084745,4407416.540881356,0.0
484825.8148067797,4407416.540881356,0.0
484861.01616271184,4407416.540881356,0.0
484896.21751864406,4407416.540881356,0.0
484931.4188745763,4407416.540881356,0.0
484966.62023050844,4407416.540881356,0.0
485001.82158644067,4407416.540881356,0.0
484227.39175593224,4407457.561991526,0.0
484262.5931118644,4407457.561991526,0.0
484297.79446779663,4407457.561991526,0.0
484332.99582372885,4407457.561991526,-1.3314998018635336
484368.197179661,4407457.561991526,-2.2853760847641844
484403.39853559324,4407457.561991526,-2.8877938383810613
484438.59989152546,4407457.561991526,-3.1375834363635855
484473.8012474576,4407457.561991526,-3.2142608191319257
484509.00260338985,4407457.561991526,-3.2774253915945373
484544.203959322,4407457.561991526,-3.0629787665901356
484579.40531525423,4407457.561991526,-2.538446665123109
484614.60667118646,4407457.561991526,-1.5649084618830482
484649.8080271186,4407457.561991526,-0.6024423252475429
484685.00938305084,4407457.561991526,0.0
484720.21073898306,4407457.561991526,0.0
484755.4120949152,4407457.561991526,0.0
484790.61345084745,4407457.561991526,0.0
484825.8148067797,4407457.561991526,0.0
484861.01616271184,4407457.561991526,0.0
484896.21751864406,4407457.561991526,0.0
484931.4188745763,4407457.561991526,0.0
484966.62023050844,4407457.561991526,0.0
485001.82158644067,4407457.561991526,0.0
485037.02294237283,4407457.561991526,0.0
484227.39175593224,4407498.583101695,0.0
484262.5931118644,4407498.583101695,0.0
484297.79446779663,4407498.583101695,-0.4445550331887299
484332.99582372885,4407498.583101695,-1.6350116165346538
484368.197179661,4407498.583101695,-2.573398079015277
484403.39853559324,4407498.583101695,-3.2424327397607478
484438.59989152546,4407498.583101695,-3.6598911107956567
484473.8012474576,4407498.583101695,-3.8119009555055894
484509.00260338985,4407498.583101695,-3.691542688113386
484544.203959322,4407498.583101695,-3.315561176662654
484579.40531525423,4407498.583101695,-2.6735156659800356
484614.60667118646,4407498.583101695,-1.7523680558121026
484649.8080271186,4407498.583101695,-0.5489168210673233
484685.00938305084,4407498.583101695,0.0
484720.21073898306,4407498.583101695,0.0
484755.4120949152,4407498.583101695,0.0
484790.61345084745,4407498.583101695,0.0
484825.8148067797,4407498.583101695,0.0
484861.01616271184,4407498.583101695,0.0
484896.21751864406,4407498.583101695,0.0
484931.4188745763,4407498.583101695,0.0
484966.62023050844,4407498.583101695,0.0
485001.82158644067,4407498.583101695,0.0
485037.02294237283,4407498.583101695,0.0
485072.22429830505,4407498.583101695,0.0
484227.39175593224,4407539.604211865,0.0
484262.5931118644,4407539.604211865,0.0
484297.79446779663,4407539.604211865,-0.9445553850395921
484332.99582372885,4407539.604211865,-2.0364565151897995
484368.197179661,4407539.604211865,-2.8763779857305334
484403.39853559324,4407539.604211865,-3.4798949690684635
484438.59989152546,4407539.604211865,-3.809068724924148
484473.8012474576,4407539.604211865,-3.900640950543118
484509.00260338985,4407539.604211865,-3.7392254761279617
484544.203959322,4407539.604211865,-3.3168056619452084
484579.40531525423,4407539.604211865,-2.6543798552439934
484614.60667118646,4407539.604211865,-1.7239470946293514
484649.8080271186,4407539.604211865,-0.5439580164066127
484685.00938305084,4407539.604211865,0.0
484720.21073898306,4407539.604211865,0.0
484755.4120949152,4407539.604211865,0.0
484790.61345084745,4407539.604211865,0.0
484825.8148067797,4407539.604211865,0.0
484861.01616271184,4407539.604211865,0.0
484896.21751864406,4407539.604211865,0.0
484931.4188745763,4407539.604211865,0.0
484966.62023050844,4407539.604211865,0.0
485001.82158644067,4407539.604211865,0.0
485037.02294237283,4407539.604211865,0.0
485072.22429830505,4407539.604211865,0.0
485107.4256542373,4407539.604211865,0.0
485142.62701016944,4407539.604211865,0.0
484227.39175593224,4407580.625322035,0.0
484262.5931118644,4407580.625322035,-0.08632903302898985
484297.79446779663,4407580.625322035,-1.2981774566464583
484332.99582372885,4407580.625322035,-2.334926309324606
484368.197179661,4407580.625322035,-3.116843274998292
484403.39853559324,4407580.625322035,-3.650704811818967
484438.59989152546,4407580.625322035,-3.945669638496205
484473.8012474576,4407580.625322035,-3.9747152605133604
484509.00260338985,4407580.625322035,-3.773845798131111
484544.203959322,4407580.625322035,-3.3135223956273276
484579.40531525423,4407580.625322035,-2.6109889875568193
484614.60667118646,4407580.625322035,-1.6688491058217063
484649.8080271186,4407580.625322035,-0.4654631278735113
484685.00938305084,4407580.625322035,0.0
484720.21073898306,4407580.625322035,0.0
484755.4120949152,4407580.625322035,0.0
484790.61345084745,4407580.625322035,0.0
484825.8148067797,4407580.625322035,0.0
484861.01616271184,4407580.625322035,0.0
484896.21751864406,4407580.625322035,0.0
484931.4188745763,4407580.625322035,0.0
484966.62023050844,4407580.625322035,0.0
485001.82158644067,4407580.625322035,0.0
485037.02294237283,4407580.625322035,0.0
485072.22429830505,4407580.625322035,0.0
485107.4256542373,4407580.625322035,0.0
485142.62701016944,4407580.625322035,0.0
485177.82836610166,4407580.625322035,0.0
484227.39175593224,4407621.646432204,0.0
484262.5931118644,4407621.646432204,-0.18862611806038282
484297.79446779663,4407621.646432204,-1.2585097963575325
484332.99582372885,4407621.646432204,-2.3558365535420815
484368.197179661,4407621.646432204,-3.1785498913911043
484403.39853559324,4407621.646432204,-3.729151066513387
484438.59989152546,4407621.646432204,-4.02428945633675
484473.8012474576,4407621.646432204,-4.0361572142828965
484509.00260338985,4407621.646432204,-3.7867848257255203
484544.203959322,4407621.646432204,-3.281612253465606
484579.40531525423,4407621.646432204,-2.486657620164471
484614.60667118646,4407621.646432204,-1.4392769984467997
484649.8080271186,4407621.646432204,0.0
484685.00938305084,4407621.646432204,0.0
484720.21073898306,4407621.646432204,0.0
484755.4120949152,4407621.646432204,0.0
484790.61345084745,4407621.646432204,0.0
484825.8148067797,4407621.646432204,0.0
484861.01616271184,4407621.646432204,0.0
484896.21751864406,4407621.646432204,0.0
484931.4188745763,4407621.646432204,0.0
484966.62023050844,4407621.646432204,0.0
485001.82158644067,4407621.646432204,0.0
485037.02294237283,4407621.646432204,0.0
485072.22429830505,4407621.646432204,0.0
485107.4256542373,4407621.646432204,0.0
485142.62701016944,4407621.646432204,0.0
485177.82836610166,4407621.646432204,0.0
485213.0297220339,4407621.646432204,0.0
484227.39175593224,4407662.667542374,0.0
484262.5931118644,4407662.667542374,-0.23273225362931355
484297.79446779663,4407662.667542374,-1.2132936992464969
484332.99582372885,4407662.667542374,-2.3748591139924558
484368.197179661,4407662.667542374,-3.238599025191391
484403.39853559324,4407662.667542374,-3.8090695572059774
484438.59989152546,4407662.667542374,-4.099153644343454
484473.8012474576,4407662.667542374,-4.096872761119432
484509.00260338985,4407662.667542374,-3.7954505004336356
484544.203959322,4407662.667542374,-3.2144276757287473
484579.40531525423,4407662.667542374,-2.3462016630698432
484614.60667118646,4407662.667542374,-1.1692647245284375
484649.8080271186,4407662.667542374,0.0
484685.00938305084,4407662.667542374,0.0
484720.21073898306,4407662.667542374,0.0
484755.4120949152,4407662.667542374,0.0
484790.61345084745,4407662.667542374,0.0
484825.8148067797,4407662.667542374,0.0
484861.01616271184,4407662.667542374,0.0
484896.21751864406,4407662.667542374,0.0
484931.4188745763,4407662.667542374,0.0
484966.62023050844,4407662.667542374,0.0
485001.82158644067,4407662.667542374,0.0
485037.02294237283,4407662.667542374,0.0
485072.22429830505,4407662.667542374,0.0
485107.4256542373,4407662.667542374,0.0
485142.62701016944,4407662.667542374,0.0
485177.82836610166,4407662.667542374,0.0
485213.0297220339,4407662.667542374,0.0
485248.23107796605,4407662.667542374,0.0
484227.39175593224,4407703.688652542,0.0
484262.5931118644,4407703.688652542,-0.05099953226141141
484297.79446779663,4407703.688652542,-1.1614777993510275
484332.99582372885,4407703.688652542,-2.3918107981511554
484368.197179661,4407703.688652542,-3.2992753839937916
484403.39853559324,4407703.688652542,-3.8906667074323678
484438.59989152546,4407703.688652542,-4.174680840825388
484473.8012474576,4407703.688652542,-4.15187491453175
484509.00260338985,4407703.688652542,-3.798768539664956
484544.203959322,4407703.688652542,-3.130706969817408
484579.40531525423,4407703.688652542,-2.154578404985318
484614.60667118646,4407703.688652542,-0.8703054545927209
484649.8080271186,4407703.688652542,0.0
484685.00938305084,4407703.688652542,0.0
484720.21073898306,4407703.688652542,0.0
484755.4120949152,4407703.688652542,0.0
484790.61345084745,4407703.688652542,0.0
484825.8148067797,4407703.688652542,0.0
484861.01616271184,4407703.688652542,0.0
484896.21751864406,4407703.688652542,0.0
484931.4188745763,4407703.688652542,0.0
484966.62023050844,4407703.688652542,0.0
485001.82158644067,4407703.688652542,0.0
485037.02294237283,4407703.688652542,0.0
485072.22429830505,4407703.688652542,0.0
485107.4256542373,4407703.688652542,0.0
485142.62701016944,4407703.688652542,0.0
485177.82836610166,4407703.688652542,0.0
485213.0297220339,4407703.688652542,0.0
485248.23107796605,4407703.688652542,0.0
485283.43243389827,4407703.688652542,0.0
485318.6337898305,4407703.688652542,0.0
484227.39175593224,4407744.709762712,0.0
484262.5931118644,4407744.709762712,0.0
484297.79446779663,4407744.709762712,-1.1024040755322562
484332.99582372885,4407744.709762712,-2.4072549186006653
484368.197179661,4407744.709762712,-3.360642245227553
