X_lat,Y_lon,Z_depth
484192.1904,4407088.372,
484227.39175593224,4407088.372,
484262.5931118644,4407088.372,
484297.79446779663,4407088.372,
484332.99582372885,4407088.372,
484368.197179661,4407088.372,
484403.39853559324,4407088.372,
484438.59989152546,4407088.372,
484473.8012474576,4407088.372,
484509.00260338985,4407088.372,
484544.203959322,4407088.372,
484579.40531525423,4407088.372,
484614.60667118646,4407088.372,
484649.8080271186,4407088.372,
484685.00938305084,4407088.372,
484720.21073898306,4407088.372,
484755.4120949152,4407088.372,
484790.61345084745,4407088.372,
484825.8148067797,4407088.372,
484861.01616271184,4407088.372,
484896.21751864406,4407088.372,
484931.4188745763,4407088.372,
484966.62023050844,4407088.372,
485001.82158644067,4407088.372,
485037.02294237283,4407088.372,
485072.22429830505,4407088.372,
485107.4256542373,4407088.372,
485142.62701016944,4407088.372,
485177.82836610166,4407088.372,
485213.0297220339,4407088.372,
485248.23107796605,4407088.372,
485283.43243389827,4407088.372,
485318.6337898305,4407088.372,
485353.83514576266,4407088.372,
485389.0365016949,4407088.372,
485424.2378576271,4407088.372,
485459.43921355926,4407088.372,
485494.6405694915,4407088.372,
485529.84192542365,4407088.372,
485565.0432813559,4407088.372,
485600.2446372881,4407088.372,
485635.44599322026,4407088.372,
485670.6473491525,4407088.372,
485705.8487050847,4407088.372,
485741.05006101687,4407088.372,
485776.2514169491,4407088.372,
485811.4527728813,4407088.372,
485846.6541288135,4407088.372,
485881.8554847457,4407088.372,
485917.0568406779,4407088.372,
485952.2581966101,4407088.372,
485987.4595525423,4407088.372,
486022.66090847447,4407088.372,
486057.8622644067,4407088.372,
486093.0636203389,4407088.372,
486128.2649762711,4407088.372,
486163.4663322033,4407088.372,
486198.6676881355,4407088.372,
486233.8690440677,4407088.372,
486269.0703999999,4407088.372,
484192.1904,4407129.39311017,
484227.39175593224,4407129.39311017,
484262.5931118644,4407129.39311017,
484297.79446779663,4407129.39311017,
484332.99582372885,4407129.39311017,
484368.197179661,4407129.39311017,
484403.39853559324,4407129.39311017,0.0
484438.59989152546,4407129.39311017,0.0
484473.8012474576,4407129.39311017,0.0
484509.00260338985,4407129.39311017,0.0
484544.203959322,4407129.39311017,0.0
484579.40531525423,4407129.39311017,0.0
484614.60667118646,4407129.39311017,0.0
484649.8080271186,4407129.39311017,0.0
484685.00938305084,4407129.39311017,0.0
484720.21073898306,4407129.39311017,
484755.4120949152,4407129.39311017,
484790.61345084745,4407129.39311017,
484825.8148067797,4407129.39311017,
484861.01616271184,4407129.39311017,
484896.21751864406,4407129.39311017,
484931.4188745763,4407129.39311017,
484966.62023050844,4407129.39311017,
485001.82158644067,4407129.39311017,
485037.02294237283,4407129.39311017,
485072.22429830505,4407129.39311017,
485107.4256542373,4407129.39311017,
485142.62701016944,4407129.39311017,
485177.82836610166,4407129.39311017,
485213.0297220339,4407129.39311017,
485248.23107796605,4407129.39311017,
485283.43243389827,4407129.39311017,
485318.6337898305,4407129.39311017,
485353.83514576266,4407129.39311017,
485389.0365016949,4407129.39311017,
485424.2378576271,4407129.39311017,
485459.43921355926,4407129.39311017,
485494.6405694915,4407129.39311017,
485529.84192542365,4407129.39311017,
485565.0432813559,4407129.39311017,
485600.2446372881,4407129.39311017,
485635.44599322026,4407129.39311017,
485670.6473491525,4407129.39311017,
485705.8487050847,4407129.39311017,
485741.05006101687,4407129.39311017,
485776.2514169491,4407129.39311017,
485811.4527728813,4407129.39311017,
485846.6541288135,4407129.39311017,
485881.8554847457,4407129.39311017,
485917.0568406779,4407129.39311017,
485952.2581966101,4407129.39311017,
485987.4595525423,4407129.39311017,
486022.66090847447,4407129.39311017,
486057.8622644067,4407129.39311017,
486093.0636203389,4407129.39311017,
486128.2649762711,4407129.39311017,
486163.4663322033,4407129.39311017,
486198.6676881355,4407129.39311017,
486233.8690440677,4407129.39311017,
486269.0703999999,4407129.39311017,
484192.1904,4407170.41422034,
